"","Genus","Species"
"Otu10584",NA,NA
"Otu10587",NA,NA
"Otu10588",NA,NA
"Otu10589",NA,NA
"Otu10590",NA,NA
"Otu10591",NA,NA
"Otu10592",NA,NA
"Otu10593",NA,NA
"Otu10594",NA,NA
"Otu10595",NA,NA
"Otu10596",NA,NA
"Otu10597",NA,NA
"Otu10598",NA,NA
"Otu10599",NA,NA
"Otu10600",NA,NA
"Otu10602",NA,NA
"Otu10603",NA,NA
"Otu10604",NA,NA
"Otu10605",NA,NA
"Otu10606",NA,NA
"Otu10607",NA,NA
"Otu10609",NA,NA
"Otu10610",NA,NA
"Otu10611",NA,NA
"Otu10612",NA,NA
"Otu10613",NA,NA
"Otu10614",NA,NA
"Otu10615",NA,NA
"Otu10619","Gardnerella","vaginalis"
"Otu10620",NA,NA
"Otu10621",NA,NA
"Otu10623",NA,NA
"Otu10626",NA,NA
"Otu10629",NA,NA
"Otu10631",NA,NA
"Otu10633",NA,NA
"Otu10637",NA,NA
"Otu10638",NA,NA
"Otu10639",NA,NA
"Otu10642",NA,NA
"Otu10643","Bacteroides","coprophilus"
"Otu10644",NA,NA
"Otu10645",NA,NA
"Otu10649","Pleomorphomonas","diazotrophica/koreensis/oryzae"
"Otu10650",NA,NA
"Otu10651",NA,NA
"Otu10652","Streptococcus","henryi"
"Otu10655",NA,NA
"Otu10657",NA,NA
"Otu10658",NA,NA
"Otu10661",NA,NA
"Otu10662",NA,NA
"Otu10666",NA,NA
"Otu10668",NA,NA
"Otu10669",NA,NA
"Otu10671",NA,NA
"Otu10672",NA,NA
"Otu10673",NA,NA
"Otu10677",NA,NA
"Otu10678",NA,NA
"Otu10679",NA,NA
"Otu10684",NA,NA
"Otu10685",NA,NA
"Otu10686",NA,NA
"Otu10688",NA,NA
"Otu10689",NA,NA
"Otu10690","Actinomyces","dentalis/orihominis"
"Otu10691",NA,NA
"Otu10692",NA,NA
"Otu10693",NA,NA
"Otu10695",NA,NA
"Otu10696",NA,NA
"Otu10697",NA,NA
"Otu10699",NA,NA
"Otu10700",NA,NA
"Otu10701",NA,NA
"Otu10702",NA,NA
"Otu10709",NA,NA
"Otu10710",NA,NA
"Otu10711",NA,NA
"Otu10712",NA,NA
"Otu10713",NA,NA
"Otu10714",NA,NA
"Otu10718",NA,NA
"Otu10719",NA,NA
"Otu10721",NA,NA
"Otu10722",NA,NA
"Otu10723",NA,NA
"Otu10724",NA,NA
"Otu10725",NA,NA
"Otu10726",NA,NA
"Otu10727",NA,NA
"Otu10729",NA,NA
"Otu10730",NA,NA
"Otu10731",NA,NA
"Otu10732",NA,NA
"Otu10734",NA,NA
"Otu10735",NA,NA
"Otu10736",NA,NA
"Otu10737",NA,NA
"Otu10738",NA,NA
"Otu10739",NA,NA
"Otu10744",NA,NA
"Otu10746",NA,NA
"Otu10747",NA,NA
"Otu10749",NA,NA
"Otu10750",NA,NA
"Otu10751",NA,NA
"Otu10753",NA,NA
"Otu10754",NA,NA
"Otu10755",NA,NA
"Otu10756",NA,NA
"Otu10758",NA,NA
"Otu10759",NA,NA
"Otu10762",NA,NA
"Otu10763",NA,NA
"Otu10764",NA,NA
"Otu10765",NA,NA
"Otu10768",NA,NA
"Otu10771",NA,NA
"Otu10772",NA,NA
"Otu10773",NA,NA
"Otu10774",NA,NA
"Otu10775",NA,NA
"Otu10777",NA,NA
"Otu10778",NA,NA
"Otu10786",NA,NA
"Otu10787",NA,NA
"Otu10793",NA,NA
"Otu10796",NA,NA
"Otu10800",NA,NA
"Otu10801",NA,NA
"Otu10802",NA,NA
"Otu10804",NA,NA
"Otu10808",NA,NA
"Otu10810",NA,NA
"Otu10813",NA,NA
"Otu10815","Roseovarius","aestuarii"
"Otu10818",NA,NA
"Otu10819",NA,NA
"Otu10820",NA,NA
"Otu10821",NA,NA
"Otu10822",NA,NA
"Otu10823",NA,NA
"Otu10826",NA,NA
"Otu10827","Tetragenococcus","halophilus"
"Otu10828",NA,NA
"Otu10831",NA,NA
"Otu10832",NA,NA
"Otu10833",NA,NA
"Otu10834",NA,NA
"Otu10835",NA,NA
"Otu10836",NA,NA
"Otu10838",NA,NA
"Otu10843",NA,NA
"Otu10844",NA,NA
"Otu10846",NA,NA
"Otu10847",NA,NA
"Otu10850",NA,NA
"Otu10852",NA,NA
"Otu10853",NA,NA
"Otu10854",NA,NA
"Otu10856",NA,NA
"Otu10857",NA,NA
"Otu10860",NA,NA
"Otu10862",NA,NA
"Otu10863",NA,NA
"Otu10864",NA,NA
"Otu10865",NA,NA
"Otu10866",NA,NA
"Otu10868","Bacillus","cellulasensis/halosaccharovorans/licheniformis/niabensis"
"Otu10870",NA,NA
"Otu10871",NA,NA
"Otu10873",NA,NA
"Otu10874",NA,NA
"Otu10875",NA,NA
"Otu10876",NA,NA
"Otu10877",NA,NA
"Otu10881",NA,NA
"Otu10885",NA,NA
"Otu10887",NA,NA
"Otu10889",NA,NA
"Otu10894",NA,NA
"Otu10895",NA,NA
"Otu10896",NA,NA
"Otu10897",NA,NA
"Otu10898",NA,NA
"Otu10899",NA,NA
"Otu10902",NA,NA
"Otu10903",NA,NA
"Otu10906",NA,NA
"Otu10907",NA,NA
"Otu10908",NA,NA
"Otu10911",NA,NA
"Otu10912",NA,NA
"Otu10913",NA,NA
"Otu10914",NA,NA
"Otu10915",NA,NA
"Otu10916",NA,NA
"Otu10917",NA,NA
"Otu10919",NA,NA
"Otu10920",NA,NA
"Otu10921",NA,NA
"Otu10922",NA,NA
"Otu10923",NA,NA
"Otu10924",NA,NA
"Otu10925",NA,NA
"Otu10926",NA,NA
"Otu10927",NA,NA
"Otu10930",NA,NA
"Otu10931",NA,NA
"Otu10932",NA,NA
"Otu10933",NA,NA
"Otu10934",NA,NA
"Otu10935",NA,NA
"Otu10936",NA,NA
"Otu10937",NA,NA
"Otu10939",NA,NA
"Otu10940",NA,NA
"Otu10941",NA,NA
"Otu10942",NA,NA
"Otu10943",NA,NA
"Otu10945",NA,NA
"Otu10946",NA,NA
"Otu10947",NA,NA
"Otu10948",NA,NA
"Otu10949",NA,NA
"Otu10950",NA,NA
"Otu10951",NA,NA
"Otu10952",NA,NA
"Otu10953",NA,NA
"Otu10954",NA,NA
"Otu10955",NA,NA
"Otu10957",NA,NA
"Otu10959",NA,NA
"Otu10960",NA,NA
"Otu10961",NA,NA
"Otu10963",NA,NA
"Otu10964",NA,NA
"Otu10965",NA,NA
"Otu10966",NA,NA
"Otu10967",NA,NA
"Otu10968",NA,NA
"Otu10969",NA,NA
"Otu10970",NA,NA
"Otu10971",NA,NA
"Otu10972",NA,NA
"Otu10973",NA,NA
"Otu10974",NA,NA
"Otu10977",NA,NA
"Otu10978",NA,NA
"Otu10979",NA,NA
"Otu10981",NA,NA
"Otu10985",NA,NA
"Otu10987",NA,NA
"Otu10988",NA,NA
"Otu10990",NA,NA
"Otu10991",NA,NA
"Otu10992",NA,NA
"Otu10993",NA,NA
"Otu10995",NA,NA
"Otu10996",NA,NA
"Otu11003",NA,NA
"Otu11004",NA,NA
"Otu11005",NA,NA
"Otu11006",NA,NA
"Otu11007",NA,NA
"Otu11009",NA,NA
"Otu11010",NA,NA
"Otu11012",NA,NA
"Otu11014",NA,NA
"Otu11016",NA,NA
"Otu11017",NA,NA
"Otu11018",NA,NA
"Otu11021",NA,NA
"Otu11022",NA,NA
"Otu11023",NA,NA
"Otu11025",NA,NA
"Otu11026",NA,NA
"Otu11030",NA,NA
"Otu11031",NA,NA
"Otu11032",NA,NA
"Otu11034",NA,NA
"Otu11035",NA,NA
"Otu11037",NA,NA
"Otu11038",NA,NA
"Otu11041",NA,NA
"Otu11042",NA,NA
"Otu11043",NA,NA
"Otu11044",NA,NA
"Otu11046","Lactobacillus","fermentum/mucosae"
"Otu11048",NA,NA
"Otu11049",NA,NA
"Otu11050","Silanimonas","mangrovi"
"Otu11051",NA,NA
"Otu11054",NA,NA
"Otu11056",NA,NA
"Otu11057",NA,NA
"Otu11060",NA,NA
"Otu11061","Bacteroides","paurosaccharolyticus"
"Otu11062",NA,NA
"Otu11063",NA,NA
"Otu11065",NA,NA
"Otu11066",NA,NA
"Otu11069",NA,NA
"Otu11072",NA,NA
"Otu11073",NA,NA
"Otu11074",NA,NA
"Otu11075",NA,NA
"Otu11078",NA,NA
"Otu11080",NA,NA
"Otu11081",NA,NA
"Otu11082",NA,NA
"Otu11083",NA,NA
"Otu11085",NA,NA
"Otu11086",NA,NA
"Otu11087",NA,NA
"Otu11088",NA,NA
"Otu11089",NA,NA
"Otu11092",NA,NA
"Otu11094",NA,NA
"Otu11095",NA,NA
"Otu11097",NA,NA
"Otu11098",NA,NA
"Otu11100",NA,NA
"Otu11102",NA,NA
"Otu11103",NA,NA
"Otu11104",NA,NA
"Otu11105",NA,NA
"Otu11107",NA,NA
"Otu11108",NA,NA
"Otu11110",NA,NA
"Otu11112",NA,NA
"Otu11113",NA,NA
"Otu11114",NA,NA
"Otu11115",NA,NA
"Otu11116",NA,NA
"Otu11117",NA,NA
"Otu11118",NA,NA
"Otu11120",NA,NA
"Otu11123",NA,NA
"Otu11125",NA,NA
"Otu11126",NA,NA
"Otu11127",NA,NA
"Otu11128",NA,NA
"Otu11131",NA,NA
"Otu11132",NA,NA
"Otu11133",NA,NA
"Otu11134",NA,NA
"Otu11139",NA,NA
"Otu11140",NA,NA
"Otu11141",NA,NA
"Otu11144","Tistrella","mobilis"
"Otu11145",NA,NA
"Otu11152",NA,NA
"Otu11155",NA,NA
"Otu11157",NA,NA
"Otu11158",NA,NA
"Otu11162",NA,NA
"Otu11166",NA,NA
"Otu11167",NA,NA
"Otu11168",NA,NA
"Otu11169",NA,NA
"Otu11170",NA,NA
"Otu11171",NA,NA
"Otu11175",NA,NA
"Otu11177",NA,NA
"Otu11178",NA,NA
"Otu11181",NA,NA
"Otu11183",NA,NA
"Otu11185",NA,NA
"Otu11187",NA,NA
"Otu11188",NA,NA
"Otu11189",NA,NA
"Otu11190",NA,NA
"Otu11192",NA,NA
"Otu11193",NA,NA
"Otu11195",NA,NA
"Otu11196",NA,NA
"Otu11197",NA,NA
"Otu11198",NA,NA
"Otu11200",NA,NA
"Otu11202",NA,NA
"Otu11204",NA,NA
"Otu11205",NA,NA
"Otu11206",NA,NA
"Otu11207","Shewanella","benthica/marinisediminis/piezotolerans/psychrophila/violacea"
"Otu11208",NA,NA
"Otu11209",NA,NA
"Otu11210",NA,NA
"Otu11215",NA,NA
"Otu11216",NA,NA
"Otu11218",NA,NA
"Otu11221",NA,NA
"Otu11222",NA,NA
"Otu11223",NA,NA
"Otu11225",NA,NA
"Otu11226",NA,NA
"Otu11228",NA,NA
"Otu11230",NA,NA
"Otu11232",NA,NA
"Otu11233",NA,NA
"Otu11235",NA,NA
"Otu11236",NA,NA
"Otu11237",NA,NA
"Otu11238",NA,NA
"Otu11239",NA,NA
"Otu11240",NA,NA
"Otu11241",NA,NA
"Otu11242",NA,NA
"Otu11244",NA,NA
"Otu11247",NA,NA
"Otu11248",NA,NA
"Otu11249",NA,NA
"Otu11251",NA,NA
"Otu11254",NA,NA
"Otu11257",NA,NA
"Otu11258",NA,NA
"Otu11259",NA,NA
"Otu11262",NA,NA
"Otu11268",NA,NA
"Otu11269",NA,NA
"Otu11274",NA,NA
"Otu11275",NA,NA
"Otu11276",NA,NA
"Otu11280",NA,NA
"Otu11282",NA,NA
"Otu11284",NA,NA
"Otu11285",NA,NA
"Otu11286",NA,NA
"Otu11287",NA,NA
"Otu11289",NA,NA
"Otu11290",NA,NA
"Otu11293",NA,NA
"Otu11299",NA,NA
"Otu11301",NA,NA
"Otu11304",NA,NA
"Otu11305",NA,NA
"Otu11307",NA,NA
"Otu11308",NA,NA
"Otu11309",NA,NA
"Otu11310",NA,NA
"Otu11311",NA,NA
"Otu11313",NA,NA
"Otu11314",NA,NA
"Otu11315",NA,NA
"Otu11316",NA,NA
"Otu11317",NA,NA
"Otu11318",NA,NA
"Otu11319",NA,NA
"Otu11320",NA,NA
"Otu11321",NA,NA
"Otu11322",NA,NA
"Otu11323",NA,NA
"Otu11328",NA,NA
"Otu11329",NA,NA
"Otu11332",NA,NA
"Otu11333",NA,NA
"Otu11335",NA,NA
"Otu11336",NA,NA
"Otu11337",NA,NA
"Otu11338",NA,NA
"Otu11339",NA,NA
"Otu11340","Pseudoxanthomonas","taiwanensis"
"Otu11341",NA,NA
"Otu11342",NA,NA
"Otu11343",NA,NA
"Otu11345",NA,NA
"Otu11348",NA,NA
"Otu11352",NA,NA
"Otu11357",NA,NA
"Otu11359",NA,NA
"Otu11360",NA,NA
"Otu11361",NA,NA
"Otu11362",NA,NA
"Otu11364",NA,NA
"Otu11368",NA,NA
"Otu11369",NA,NA
"Otu11370",NA,NA
"Otu11371",NA,NA
"Otu11373",NA,NA
"Otu11374",NA,NA
"Otu11376",NA,NA
"Otu11380",NA,NA
"Otu11383",NA,NA
"Otu11384",NA,NA
"Otu11385",NA,NA
"Otu11386",NA,NA
"Otu11387",NA,NA
"Otu11389",NA,NA
"Otu11392",NA,NA
"Otu11393",NA,NA
"Otu11396",NA,NA
"Otu11402",NA,NA
"Otu11403",NA,NA
"Otu11406",NA,NA
"Otu11407",NA,NA
"Otu11408",NA,NA
"Otu11409",NA,NA
"Otu11411",NA,NA
"Otu11414",NA,NA
"Otu11415",NA,NA
"Otu11418",NA,NA
"Otu11419",NA,NA
"Otu11421",NA,NA
"Otu11422",NA,NA
"Otu11423",NA,NA
"Otu11424",NA,NA
"Otu11426",NA,NA
"Otu11427",NA,NA
"Otu11428",NA,NA
"Otu11430",NA,NA
"Otu11431",NA,NA
"Otu11432",NA,NA
"Otu11433",NA,NA
"Otu11435",NA,NA
"Otu11436",NA,NA
"Otu11437",NA,NA
"Otu11438",NA,NA
"Otu11439",NA,NA
"Otu11440",NA,NA
"Otu11441",NA,NA
"Otu11442",NA,NA
"Otu11443",NA,NA
"Otu11444",NA,NA
"Otu11446",NA,NA
"Otu11448",NA,NA
"Otu11449",NA,NA
"Otu11451",NA,NA
"Otu11452",NA,NA
"Otu11453",NA,NA
"Otu11455",NA,NA
"Otu11456",NA,NA
"Otu11459",NA,NA
"Otu11460","Turneriella","parva"
"Otu11462",NA,NA
"Otu11464",NA,NA
"Otu11468",NA,NA
"Otu11470",NA,NA
"Otu11471",NA,NA
"Otu11473",NA,NA
"Otu11474",NA,NA
"Otu11475","Desulfobacter","postgatei"
"Otu11476",NA,NA
"Otu11478",NA,NA
"Otu11479",NA,NA
"Otu11480",NA,NA
"Otu11482",NA,NA
"Otu11483",NA,NA
"Otu11484",NA,NA
"Otu11487",NA,NA
"Otu11488",NA,NA
"Otu11490",NA,NA
"Otu11491",NA,NA
"Otu11496",NA,NA
"Otu11497",NA,NA
"Otu11499",NA,NA
"Otu11502",NA,NA
"Otu11506",NA,NA
"Otu11509",NA,NA
"Otu11510",NA,NA
"Otu11511",NA,NA
"Otu11512",NA,NA
"Otu11513",NA,NA
"Otu11515",NA,NA
"Otu11516",NA,NA
"Otu11517",NA,NA
"Otu11520",NA,NA
"Otu11521",NA,NA
"Otu11524",NA,NA
"Otu11526",NA,NA
"Otu11527",NA,NA
"Otu11532",NA,NA
"Otu11533",NA,NA
"Otu11535",NA,NA
"Otu11536",NA,NA
"Otu11540",NA,NA
"Otu11541",NA,NA
"Otu11544",NA,NA
"Otu11545","Porticoccus","litoralis"
"Otu11546",NA,NA
"Otu11547",NA,NA
"Otu11548",NA,NA
"Otu11551",NA,NA
"Otu11552",NA,NA
"Otu11553",NA,NA
"Otu11557",NA,NA
"Otu11558",NA,NA
"Otu11559",NA,NA
"Otu11560",NA,NA
"Otu11561",NA,NA
"Otu11562",NA,NA
"Otu11563",NA,NA
"Otu11565",NA,NA
"Otu11566",NA,NA
"Otu11567",NA,NA
"Otu11569",NA,NA
"Otu11570",NA,NA
"Otu11571",NA,NA
"Otu11572",NA,NA
"Otu11576",NA,NA
"Otu11578",NA,NA
"Otu11579",NA,NA
"Otu11581",NA,NA
"Otu11584",NA,NA
"Otu11586",NA,NA
"Otu11587",NA,NA
"Otu11588",NA,NA
"Otu11589",NA,NA
"Otu11590","Oricola","cellulosilytica"
"Otu11592",NA,NA
"Otu11594",NA,NA
"Otu11601",NA,NA
"Otu11602",NA,NA
"Otu11604",NA,NA
"Otu11606",NA,NA
"Otu11608",NA,NA
"Otu11611",NA,NA
"Otu11612",NA,NA
"Otu11614",NA,NA
"Otu11615",NA,NA
"Otu11616",NA,NA
"Otu11618",NA,NA
"Otu11620",NA,NA
"Otu11621",NA,NA
"Otu11623",NA,NA
"Otu11624",NA,NA
"Otu11628",NA,NA
"Otu11630",NA,NA
"Otu11633",NA,NA
"Otu11635",NA,NA
"Otu11637",NA,NA
"Otu11638",NA,NA
"Otu11639",NA,NA
"Otu11640",NA,NA
"Otu11641",NA,NA
"Otu11643",NA,NA
"Otu11645",NA,NA
"Otu11646",NA,NA
"Otu11647",NA,NA
"Otu11650",NA,NA
"Otu11651",NA,NA
"Otu11653",NA,NA
"Otu11655",NA,NA
"Otu11657",NA,NA
"Otu11658",NA,NA
"Otu11659",NA,NA
"Otu11660",NA,NA
"Otu11662","Megasphaera","paucivorans"
"Otu11664",NA,NA
"Otu11665",NA,NA
"Otu11666",NA,NA
"Otu11669",NA,NA
"Otu11670",NA,NA
"Otu11671",NA,NA
"Otu11672",NA,NA
"Otu11674",NA,NA
"Otu11677",NA,NA
"Otu11679",NA,NA
"Otu11681",NA,NA
"Otu11682",NA,NA
"Otu11683",NA,NA
"Otu11684",NA,NA
"Otu11685",NA,NA
"Otu11690",NA,NA
"Otu11691",NA,NA
"Otu11693",NA,NA
"Otu11696",NA,NA
"Otu11698",NA,NA
"Otu11700",NA,NA
"Otu11703",NA,NA
"Otu11706",NA,NA
"Otu11707",NA,NA
"Otu11709",NA,NA
"Otu11712",NA,NA
"Otu11715",NA,NA
"Otu11716",NA,NA
"Otu11717",NA,NA
"Otu11718",NA,NA
"Otu11719",NA,NA
"Otu11723",NA,NA
"Otu11725",NA,NA
"Otu11726",NA,NA
"Otu11727",NA,NA
"Otu11729",NA,NA
"Otu11731",NA,NA
"Otu11732",NA,NA
"Otu11733",NA,NA
"Otu11735",NA,NA
"Otu11736",NA,NA
"Otu11741",NA,NA
"Otu11742","Psychromonas","kaikoae/marina/profunda"
"Otu11743",NA,NA
"Otu11745",NA,NA
"Otu11748",NA,NA
"Otu11749",NA,NA
"Otu11750","Corynebacterium","freiburgense/provencense/terpenotabidum/variabile"
"Otu11754",NA,NA
"Otu11756",NA,NA
"Otu11758",NA,NA
"Otu11759",NA,NA
"Otu11760",NA,NA
"Otu11761",NA,NA
"Otu11763",NA,NA
"Otu11764",NA,NA
"Otu11765",NA,NA
"Otu11767",NA,NA
"Otu11769",NA,NA
"Otu11770",NA,NA
"Otu11771",NA,NA
"Otu11773",NA,NA
"Otu11774",NA,NA
"Otu11776",NA,NA
"Otu11777",NA,NA
"Otu11778",NA,NA
"Otu11779",NA,NA
"Otu11781",NA,NA
"Otu11782",NA,NA
"Otu11783",NA,NA
"Otu11784",NA,NA
"Otu11785","Kordia","algicida"
"Otu11788",NA,NA
"Otu11790",NA,NA
"Otu11792",NA,NA
"Otu11795",NA,NA
"Otu11799",NA,NA
"Otu11800",NA,NA
"Otu11801",NA,NA
"Otu11802",NA,NA
"Otu11803",NA,NA
"Otu11808",NA,NA
"Otu11810",NA,NA
"Otu11812",NA,NA
"Otu11813",NA,NA
"Otu11814",NA,NA
"Otu11815",NA,"amylolyticus/contaminans/foraminis/voinovskiensis"
"Otu11816",NA,NA
"Otu11818",NA,NA
"Otu11819",NA,NA
"Otu11820",NA,NA
"Otu11821","Oceanococcus","atlanticus"
"Otu11822",NA,NA
"Otu11824",NA,NA
"Otu11825",NA,NA
"Otu11827",NA,NA
"Otu11828",NA,NA
"Otu11829",NA,NA
"Otu11832",NA,NA
"Otu11834",NA,NA
"Otu11835",NA,NA
"Otu11836",NA,NA
"Otu11837",NA,NA
"Otu11839",NA,NA
"Otu11840",NA,NA
"Otu11841",NA,NA
"Otu11842",NA,"alpinus/bambusae/chlorophenolicus/cryoconiti/cryotolerans/defluvii/equi/globiformis/humicola/liuii/livingstonensis/niigatensis/oryzae/oxydans/pascens/phenanthrenivorans/pokkalii/polychromogenes/psychrochitiniphilus/psychrolactophilus/ramosus/scleromae/siccitolerans/stackebrandtii/sulfonivorans"
"Otu11843",NA,NA
"Otu11846",NA,NA
"Otu11847",NA,NA
"Otu11851",NA,NA
"Otu11852",NA,NA
"Otu11855",NA,NA
"Otu11858","Butyricicoccus","faecihominis"
"Otu11862",NA,NA
"Otu11864",NA,NA
"Otu11866",NA,NA
"Otu11868",NA,NA
"Otu11869",NA,NA
"Otu11871",NA,NA
"Otu11874",NA,NA
"Otu11875",NA,NA
"Otu11880",NA,NA
"Otu11883",NA,NA
"Otu11884",NA,NA
"Otu11888",NA,NA
"Otu11889",NA,NA
"Otu11890",NA,NA
"Otu11892",NA,NA
"Otu11893",NA,NA
"Otu11895",NA,NA
"Otu11896",NA,NA
"Otu11897",NA,NA
"Otu11899",NA,NA
"Otu11900",NA,NA
"Otu11901",NA,NA
"Otu11903",NA,NA
"Otu11907",NA,NA
"Otu11908",NA,NA
"Otu11909",NA,NA
"Otu11910",NA,NA
"Otu11911",NA,NA
"Otu11914",NA,NA
"Otu11915",NA,NA
"Otu11917",NA,NA
"Otu11918",NA,NA
"Otu11921",NA,NA
"Otu11925",NA,NA
"Otu11927","Desulfovibrio","ferrireducens"
"Otu11928",NA,NA
"Otu11932",NA,NA
"Otu11936",NA,NA
"Otu11938",NA,NA
"Otu11939",NA,NA
"Otu11941",NA,NA
"Otu11942",NA,NA
"Otu11948",NA,NA
"Otu11949",NA,NA
"Otu11953",NA,NA
"Otu11954",NA,NA
"Otu11955",NA,NA
"Otu11956",NA,NA
"Otu11959",NA,NA
"Otu11960",NA,NA
"Otu11962",NA,NA
"Otu11965",NA,NA
"Otu11967",NA,NA
"Otu11969",NA,NA
"Otu11970",NA,NA
"Otu11971",NA,NA
"Otu11973",NA,NA
"Otu11974",NA,NA
"Otu11976",NA,NA
"Otu11978",NA,NA
"Otu11980",NA,NA
"Otu11981",NA,NA
"Otu11985",NA,NA
"Otu11986",NA,NA
"Otu11988",NA,NA
"Otu11989",NA,NA
"Otu11991",NA,NA
"Otu11992",NA,NA
"Otu11993",NA,NA
"Otu11994",NA,NA
"Otu11995",NA,NA
"Otu11997",NA,NA
"Otu11999","Harryflintia","acetispora"
"Otu12001",NA,NA
"Otu12003",NA,NA
"Otu12004",NA,NA
"Otu12005",NA,NA
"Otu12007",NA,NA
"Otu12008",NA,NA
"Otu12010",NA,NA
"Otu12013",NA,NA
"Otu12014",NA,NA
"Otu12015",NA,NA
"Otu12016",NA,NA
"Otu12017",NA,NA
"Otu12018",NA,NA
"Otu12019",NA,NA
"Otu12020",NA,NA
"Otu12021",NA,NA
"Otu12022",NA,NA
"Otu12023",NA,NA
"Otu12024",NA,NA
"Otu12025",NA,NA
"Otu12027",NA,NA
"Otu12028",NA,NA
"Otu12030",NA,NA
"Otu12032",NA,NA
"Otu12033",NA,NA
"Otu12034","Paracoccus","aestuarii/beibuensis/marinus/rhizosphaerae/siganidrum"
"Otu12035",NA,NA
"Otu12036",NA,NA
"Otu12037",NA,NA
"Otu12038",NA,NA
"Otu12040","Pseudoalteromonas","rubra"
"Otu12041",NA,NA
"Otu12042",NA,NA
"Otu12044",NA,NA
"Otu12047",NA,NA
"Otu12048",NA,NA
"Otu12049",NA,NA
"Otu12053",NA,NA
"Otu12054",NA,NA
"Otu12055",NA,NA
"Otu12056",NA,NA
"Otu12057",NA,NA
"Otu12058",NA,NA
"Otu12060",NA,NA
"Otu12061",NA,NA
"Otu12063",NA,NA
"Otu12066",NA,NA
"Otu12067",NA,NA
"Otu12068",NA,NA
"Otu12069",NA,NA
"Otu12071",NA,NA
"Otu12073",NA,NA
"Otu12076",NA,NA
"Otu12077",NA,NA
"Otu12080",NA,NA
"Otu12082",NA,NA
"Otu12083",NA,NA
"Otu12086",NA,NA
"Otu12089",NA,NA
"Otu12091",NA,NA
"Otu12092",NA,NA
"Otu12093",NA,NA
"Otu12094",NA,NA
"Otu12095",NA,NA
"Otu12097",NA,NA
"Otu12098",NA,NA
"Otu12099",NA,NA
"Otu12102",NA,NA
"Otu12105",NA,NA
"Otu12106",NA,NA
"Otu12108",NA,NA
"Otu12110",NA,NA
"Otu12111",NA,NA
"Otu12112",NA,NA
"Otu12116",NA,NA
"Otu12119",NA,NA
"Otu12122",NA,NA
"Otu12124",NA,NA
"Otu12127",NA,NA
"Otu12128",NA,NA
"Otu12129",NA,NA
"Otu12130",NA,NA
"Otu12134",NA,NA
"Otu12135",NA,NA
"Otu12137",NA,NA
"Otu12140",NA,NA
"Otu12141",NA,NA
"Otu12146",NA,NA
"Otu12149",NA,NA
"Otu12150",NA,NA
"Otu12152",NA,NA
"Otu12153",NA,NA
"Otu12154",NA,NA
"Otu12156",NA,NA
"Otu12159",NA,NA
"Otu12160",NA,NA
"Otu12161",NA,NA
"Otu12162","Propionispira","arcuata"
"Otu12163",NA,NA
"Otu12166",NA,NA
"Otu12169",NA,NA
"Otu12175",NA,NA
"Otu12189",NA,NA
"Otu12191",NA,NA
"Otu12193",NA,NA
"Otu12194",NA,NA
"Otu12195",NA,NA
"Otu12196",NA,NA
"Otu12198",NA,NA
"Otu12200",NA,NA
"Otu12201",NA,NA
"Otu12203",NA,NA
"Otu12204",NA,NA
"Otu12206",NA,NA
"Otu12207",NA,NA
"Otu12208",NA,NA
"Otu12209",NA,NA
"Otu12210",NA,NA
"Otu12212",NA,NA
"Otu12214",NA,NA
"Otu12215",NA,NA
"Otu12216",NA,NA
"Otu12217",NA,NA
"Otu12221",NA,NA
"Otu12222",NA,NA
"Otu12223",NA,NA
"Otu12224",NA,NA
"Otu12225",NA,NA
"Otu12226",NA,NA
"Otu12227",NA,NA
"Otu12228",NA,NA
"Otu12230",NA,NA
"Otu12233",NA,NA
"Otu12235",NA,NA
"Otu12236",NA,NA
"Otu12237",NA,NA
"Otu12238",NA,NA
"Otu12239",NA,NA
"Otu12240",NA,NA
"Otu12241",NA,NA
"Otu12242",NA,NA
"Otu12243",NA,NA
"Otu12244",NA,NA
"Otu12246",NA,NA
"Otu12249",NA,NA
"Otu12250",NA,NA
"Otu12251",NA,NA
"Otu12252",NA,NA
"Otu12253",NA,NA
"Otu12254",NA,NA
"Otu12255",NA,NA
"Otu12257",NA,NA
"Otu12259",NA,NA
"Otu12261",NA,NA
"Otu12263",NA,NA
"Otu12264",NA,NA
"Otu12265",NA,NA
"Otu12266",NA,NA
"Otu12271",NA,NA
"Otu12272",NA,NA
"Otu12273",NA,NA
"Otu12274",NA,NA
"Otu12275",NA,NA
"Otu12276",NA,NA
"Otu12282",NA,NA
"Otu12285",NA,NA
"Otu12286",NA,NA
"Otu12287",NA,NA
"Otu12288",NA,NA
"Otu12289",NA,NA
"Otu12290",NA,NA
"Otu12291",NA,NA
"Otu12293",NA,NA
"Otu12295",NA,NA
"Otu12296",NA,NA
"Otu12299",NA,NA
"Otu12300",NA,NA
"Otu12301",NA,NA
"Otu12302",NA,NA
"Otu12303",NA,NA
"Otu12304",NA,NA
"Otu12305",NA,NA
"Otu12307",NA,NA
"Otu12310",NA,NA
"Otu12311","Legionella","tucsonensis"
"Otu12317",NA,NA
"Otu12321",NA,NA
"Otu12322",NA,NA
"Otu12323",NA,NA
"Otu12327",NA,NA
"Otu12329",NA,NA
"Otu12330",NA,NA
"Otu12331",NA,NA
"Otu12332",NA,NA
"Otu12333",NA,NA
"Otu12334",NA,NA
"Otu12335",NA,NA
"Otu12336",NA,NA
